Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1001481,2018-09-12T23:28:52.927,57004,46302,1
1001565,2018-09-14T06:07:10.630,57053,1256,1
1001588,2018-09-14T17:54:51.640,54576,52060,1
1001619,2018-09-14T22:39:15.550,57085,937,1
1002928,2018-09-18T15:00:31.357,57139,38489,1
1002959,2018-09-18T19:18:12.790,57029,52060,3
1002960,2018-09-18T19:19:01.933,56884,25010,3
1002961,2018-09-18T19:20:04.223,57052,52060,3
1002971,2018-09-18T20:39:48.017,57148,37191,1
1003253,2018-09-20T20:23:03.063,57185,47078,1
1003256,2018-09-20T23:13:16.120,57185,47078,3
1003418,2018-09-21T21:23:22.543,57203,52587,1
1004107,2018-09-22T15:22:02.270,57203,52587,3
1004516,2018-09-24T09:07:10.683,57255,42383,1
1004517,2018-09-24T09:07:10.683,57255,52340,1
1004592,2018-09-24T17:44:04.357,57254,10286,1
1004641,2018-09-24T20:00:55.270,57270,52060,1
1004734,2018-09-25T10:02:34.143,57281,1732,1
1004762,2018-09-25T12:25:51.503,57281,49894,1
1004766,2018-09-25T12:26:51.253,49894,1732,1
1005573,2018-09-29T14:05:02.267,57336,46329,1
1005641,2018-09-29T19:35:55.590,57339,20766,1
1005642,2018-09-29T19:38:09.867,57339,16362,1
1005789,2018-09-30T12:35:16.973,57350,47078,1
1005795,2018-09-30T13:12:36.060,57348,6671,1
1005820,2018-09-30T17:02:20.250,57339,20766,3
1005964,2018-10-01T09:23:11.703,57350,47078,3
1006096,2018-10-01T21:47:40.030,57394,52060,1
1006197,2018-10-02T12:56:35.990,57394,52060,3
1006198,2018-10-02T12:57:28.267,57336,46329,3
1006370,2018-10-03T10:57:29.150,57414,20835,1
1006381,2018-10-03T11:15:34.050,57411,51439,1
1006439,2018-10-03T14:05:26.190,57416,11269,1
1006482,2018-10-03T19:35:16.820,57423,21231,1
1007418,2018-10-06T14:13:26.970,57467,47078,1
1007838,2018-10-08T06:38:28.787,57494,743,1
1007852,2018-10-08T07:07:08.007,57497,52060,1
1007858,2018-10-08T07:58:43.410,57484,54922,1
1008012,2018-10-08T21:46:15.323,57511,57465,1
1008036,2018-10-08T23:52:08.130,57511,57465,3
1008151,2018-10-09T13:49:46.977,57517,42450,1
1008340,2018-10-10T15:17:31.640,57520,21371,1
1008437,2018-10-11T04:20:20.157,57539,33067,1
1008478,2018-10-11T09:49:45.043,6922,40542,1
1008614,2018-10-12T01:40:19.743,57544,52060,1
1008787,2018-10-12T22:03:36.273,57553,44990,1
1009316,2018-10-15T13:22:39.627,57587,54981,1
1009368,2018-10-15T19:11:29.010,57589,44804,1
1009579,2018-10-17T06:32:40.923,42475,43600,1
1009586,2018-10-17T09:36:04.187,57612,54180,1
1010141,2018-10-21T01:30:22.310,54362,1648,1
1010519,2018-10-24T07:08:29.207,54152,25010,1
1010591,2018-10-24T09:15:38.590,57690,41369,1
1010629,2018-10-24T12:27:46.460,57714,52060,1
1010777,2018-10-25T10:52:05.083,20847,57714,1
1010814,2018-10-25T16:32:52.637,57749,10106,1
1011044,2018-10-27T07:52:14.900,57773,51016,1
1011099,2018-10-27T14:45:51.650,57783,51134,1
1011249,2018-10-28T11:16:43.973,57801,52060,1
1011324,2018-10-28T17:49:03.727,57808,36873,1
1011359,2018-10-28T20:29:12.720,57812,52060,1
1011370,2018-10-28T22:05:03.703,57801,52060,3
1011423,2018-10-29T04:19:13.013,57812,52060,3
1011516,2018-10-29T22:36:04.507,57834,52060,1
1011937,2018-11-04T13:16:27.363,57899,52060,1
1012007,2018-11-05T10:31:36.120,57899,52060,3
1012008,2018-11-05T10:38:40.090,57714,52060,3
1012063,2018-11-05T20:53:44.610,57918,17337,1
1012074,2018-11-06T00:22:57.700,57922,52060,1
1012202,2018-11-07T08:53:18.247,57922,52060,3
1012261,2018-11-07T22:04:22.777,57950,52060,1
1012275,2018-11-08T03:16:40.490,57950,52060,3
1012379,2018-11-10T01:53:37.463,57981,34201,1
1012380,2018-11-10T01:54:27.493,34201,57981,1
1012431,2018-11-10T23:16:08.040,57985,18770,1
1012599,2018-11-13T03:30:40.663,57985,29557,1
1012728,2018-11-14T14:43:53.440,58060,47207,1
1012744,2018-11-14T19:01:12.063,58049,46188,1
1013824,2018-11-15T20:51:54.117,58087,1120,1
1013858,2018-11-16T02:06:28.450,58091,52060,1
1013946,2018-11-16T16:08:11.993,58091,52060,3
1014186,2018-11-18T06:09:12.523,58129,24507,1
1014198,2018-11-18T08:25:43.023,58139,10804,1
1014264,2018-11-18T17:24:01.567,58049,46188,3
1015212,2018-11-21T06:19:27.127,57985,18770,3
1015218,2018-11-21T08:43:26.270,58193,52060,1
1015341,2018-11-21T22:00:12.673,58193,52060,3
1015610,2018-11-23T07:05:59.283,58207,58111,1
1015647,2018-11-23T11:16:04.480,58213,44063,1
1016032,2018-11-25T03:44:23.990,58238,52060,1
1016324,2018-11-26T14:07:08.560,58259,20453,1
1016506,2018-11-27T09:51:29.890,58253,36160,1
1016655,2018-11-28T04:23:40.777,32023,2376,1
1016770,2018-11-28T17:43:32.907,32023,2376,3
1016839,2018-11-29T02:04:41.170,58310,52060,1
1016863,2018-11-29T06:40:21.137,58276,32658,1
1016864,2018-11-29T06:40:21.137,58276,2648,1
1016870,2018-11-29T07:40:47.380,58310,52060,3
1017061,2018-11-30T04:39:58.823,58325,57939,1
1017251,2018-11-30T22:15:55.373,58340,52060,1
1018575,2018-12-05T17:15:27.280,58383,12947,1
1018621,2018-12-05T20:19:36.667,58384,7990,1
1018920,2018-12-07T10:15:47.830,55092,47983,1
1018921,2018-12-07T10:15:47.830,55092,25507,1
1019097,2018-12-07T21:47:21.913,58425,37418,1
1019098,2018-12-07T21:53:03.960,58421,44161,1
1019620,2018-12-10T14:59:50.890,58448,42979,1
1019998,2018-12-12T09:33:28.737,58482,15343,1
1019999,2018-12-12T09:33:28.737,58482,15657,1
1020001,2018-12-12T09:56:17.353,58479,46848,1
1020038,2018-12-12T14:15:13.633,58482,57612,1
1020050,2018-12-12T15:27:26.707,58477,47021,1
1020119,2018-12-12T20:08:43.750,58491,5173,1
1020333,2018-12-13T21:31:54.013,58503,13483,1
1020376,2018-12-14T01:07:57.143,58458,244,1
1020664,2018-12-15T12:28:01.127,58524,244,1
1021564,2018-12-22T19:48:29.760,58619,5264,1
1021699,2018-12-23T22:35:49.807,58632,8158,1
1021797,2018-12-24T16:03:19.227,58646,52060,1
1021820,2018-12-24T19:00:46.000,58646,52060,3
1022140,2018-12-27T10:04:04.100,58668,56157,1
1022141,2018-12-27T10:36:21.450,52201,30519,1
1022181,2018-12-27T16:48:23.180,58669,40542,1
1022263,2018-12-27T20:28:07.070,58669,1686,1
1022440,2018-12-29T01:44:58.923,58689,47078,1
1022448,2018-12-29T03:42:01.350,58689,57561,1
1022449,2018-12-29T04:46:01.783,58689,47078,3
1022458,2018-12-29T09:07:30.170,58684,1983,1
1022540,2018-12-30T10:04:25.257,58704,52060,1
1022775,2019-01-03T01:01:37.633,58740,44161,1
1022935,2019-01-05T05:10:14.327,58770,56879,1
1022951,2019-01-05T09:47:01.890,58767,52060,1
1023000,2019-01-06T06:47:28.357,58783,58770,1
1023016,2019-01-06T18:38:51.203,58783,58770,3
1023065,2019-01-07T16:16:55.963,58767,52060,3
1023098,2019-01-08T02:43:31.330,58792,8569,1
1023120,2019-01-08T11:15:56.590,58798,57600,1
1023149,2019-01-08T18:32:24.393,58802,2449,3
1023150,2019-01-08T18:34:19.470,58802,3563,1
1023205,2019-01-09T15:14:44.543,58729,12707,1
1023206,2019-01-09T16:02:08.570,58821,530,1
1023291,2019-01-10T19:43:56.303,58729,57778,1
1023300,2019-01-10T20:49:33.257,58838,30588,1
1023497,2019-01-12T21:45:40.450,58853,47078,1
1023498,2019-01-12T21:47:52.740,58823,47078,1
1023524,2019-01-13T07:21:34.613,58792,8569,3
1023591,2019-01-14T06:08:19.367,37235,46329,1
1023603,2019-01-14T09:52:05.247,58871,58827,1
1024370,2019-01-14T14:59:05.247,58893,58770,1
1024407,2019-01-14T20:18:39.937,58897,244,1
1024513,2019-01-15T10:27:14.913,58905,32337,1
1024745,2019-01-17T14:44:35.767,58925,54262,1
1024817,2019-01-18T00:59:56.720,58940,58770,1
1024897,2019-01-18T21:30:18.770,58954,429,1
1026372,2019-01-20T18:27:56.460,58972,42415,1
1026546,2019-01-21T09:53:53.690,58968,3449,1
1026547,2019-01-21T09:53:53.690,58968,58138,1
1027048,2019-01-24T07:59:49.420,59028,35865,1
1027049,2019-01-24T08:02:04.060,59028,46457,1
1027064,2019-01-24T10:08:40.280,59031,865,1
1027067,2019-01-24T11:04:34.440,59035,59006,1
1028119,2019-01-30T11:56:01.270,37897,20809,1
1028120,2019-01-30T11:56:01.270,37897,56636,1
1028123,2019-01-30T12:10:08.817,37897,27115,1
1028129,2019-01-30T13:27:13.020,59103,54348,1
1028153,2019-01-30T16:38:31.470,59094,13694,1
1029463,2019-02-04T19:14:52.447,59191,38698,1
1029509,2019-02-04T20:55:39.027,59197,52060,1
1029647,2019-02-05T13:32:47.593,59205,52060,1
1029849,2019-02-06T07:19:28.463,59225,36825,1
1029924,2019-02-06T14:47:46.777,59227,52060,1
1029934,2019-02-06T15:52:53.737,59225,9938,1
1030238,2019-02-07T23:29:26.873,38842,51758,1
1030411,2019-02-08T19:04:42.977,59271,52465,1
1030645,2019-02-10T08:51:09.143,59285,45240,1
1030658,2019-02-10T12:09:14.953,59285,45240,3
1030976,2019-02-12T00:02:29.657,59291,55852,1
1031009,2019-02-12T08:03:05.793,59271,52465,3
1031074,2019-02-12T15:42:50.270,59305,52060,1
1031479,2019-02-15T06:36:32.950,59352,32658,1
1031513,2019-02-15T17:46:31.620,59333,1121,1
1031514,2019-02-15T20:35:33.070,59352,32658,3
1031544,2019-02-16T01:05:54.500,59360,49632,1
1031555,2019-02-16T01:07:20.750,59360,51513,1
1031556,2019-02-16T01:08:31.217,59360,49804,1
1031739,2019-02-17T05:44:25.963,59381,52592,1
1031740,2019-02-17T05:44:25.963,59381,56768,1
1031741,2019-02-17T05:44:25.963,59381,29216,1
1031742,2019-02-17T05:44:25.963,59381,2824,1
1031792,2019-02-17T16:20:11.133,59382,52587,1
1031839,2019-02-17T22:11:07.887,59390,32325,1
1031876,2019-02-18T01:20:27.627,59382,17369,1
1031932,2019-02-18T10:15:40.183,59399,244,1
1031959,2019-02-18T14:18:00.517,59400,32235,1
1031960,2019-02-18T14:40:11.587,59400,52060,1
1032074,2019-02-19T09:54:38.253,59382,52587,3
1032075,2019-02-19T09:54:38.253,59382,17369,3
1032180,2019-02-20T08:41:27.057,59423,23622,1
1032347,2019-02-21T08:02:47.920,59444,52060,1
1032525,2019-02-22T14:14:48.963,59464,54582,1
1032923,2019-02-24T20:23:53.127,59477,6590,1
1033031,2019-02-25T06:58:30.147,59496,10054,1
1033032,2019-02-25T06:58:30.147,59496,6434,1
1033069,2019-02-25T13:39:57.703,59505,52060,1
1033076,2019-02-25T15:49:53.857,59494,57794,1
1033113,2019-02-25T19:58:56.543,59501,9536,1
1033279,2019-02-26T12:11:26.123,59529,52060,1
1033449,2019-02-27T05:18:14.293,59545,52060,1
1033465,2019-02-27T09:49:40.020,5380,59213,1
1033565,2019-02-28T07:32:54.577,59562,52060,1
1033612,2019-02-28T13:47:10.313,59562,52060,3
1033649,2019-02-28T19:00:42.353,59564,16346,1
1033657,2019-02-28T23:11:42.317,59561,44584,1
1033661,2019-03-01T04:55:55.193,59577,43491,1
1033778,2019-03-01T17:41:41.687,59585,57778,1
1033811,2019-03-01T23:11:10.323,59564,16346,3
1033820,2019-03-01T23:27:11.557,59444,52060,3
1033896,2019-03-02T22:50:52.900,59619,35494,1
1033919,2019-03-03T04:47:47.300,59626,3062,1
1033920,2019-03-03T06:10:32.603,59626,10151,1
1034108,2019-03-04T19:02:56.620,59626,10151,3
1034362,2019-03-06T14:30:53.517,59694,5173,1
1034443,2019-03-07T08:36:14.580,52587,52373,1
1034444,2019-03-07T08:36:14.580,52587,36515,1
1034649,2019-03-09T03:10:46.203,59737,59635,1
1034751,2019-03-09T18:44:39.837,59747,37774,1
1034976,2019-03-12T02:09:40.240,59770,39300,1
1035110,2019-03-13T07:49:27.857,59764,59779,1
1035258,2019-03-14T20:52:05.743,59812,23278,1
1035259,2019-03-14T20:52:05.743,59812,54676,1
1036928,2019-03-17T20:43:08.407,59835,52060,1
1037057,2019-03-18T20:32:04.337,59848,52587,1
1037228,2019-03-20T03:04:55.583,59848,52587,3
1037266,2019-03-20T12:44:44.713,59864,34487,1
1037307,2019-03-20T17:03:11.577,59856,41310,1
1039120,2019-03-21T19:49:11.480,59878,52060,1
1039121,2019-03-21T19:51:49.297,59873,52060,1
1039453,2019-03-23T00:06:11.423,35028,52587,1
1039622,2019-03-23T17:00:27.253,59925,55833,1
1040163,2019-03-25T16:36:37.937,59951,59845,1
1040171,2019-03-25T16:59:49.223,59951,59845,3
1040465,2019-03-26T16:45:52.583,59973,4249,1
1040643,2019-03-27T08:33:55.403,59980,32595,1
1040652,2019-03-27T09:45:07.567,59980,18808,1
1040677,2019-03-27T11:08:07.707,59980,18808,3
1040678,2019-03-27T11:08:07.707,59980,32595,3
1040938,2019-03-28T07:21:38.940,60012,15594,1
1040939,2019-03-28T07:22:18.847,60013,52060,1
1041026,2019-03-28T15:49:04.120,60019,5264,1
1041289,2019-03-29T17:56:14.770,60034,56156,1
1042200,2019-04-01T20:47:09.337,60091,43538,1
1043140,2019-04-03T13:39:57.967,60120,56409,1
1043348,2019-04-04T06:36:16.183,60132,56561,1
1043349,2019-04-04T06:37:17.950,60132,30303,1
1043658,2019-04-05T07:22:47.023,60120,52587,1
1043782,2019-04-05T14:45:05.003,60132,56561,3
1043869,2019-04-05T19:20:30.127,60120,52587,3
1043870,2019-04-05T19:20:30.127,60120,56409,3
1044022,2019-04-06T09:55:34.557,60174,52060,1
1044089,2019-04-06T15:33:09.057,60178,32481,1
1044178,2019-04-06T19:44:05.353,60182,47078,1
1044341,2019-04-07T04:10:06.607,60193,52060,1
1044739,2019-04-08T08:44:27.357,60226,52060,1
1044740,2019-04-08T08:53:21.390,60174,52060,3
1044872,2019-04-08T15:55:44.547,60235,59201,1
1044908,2019-04-08T17:21:58.690,60239,52060,1
1044989,2019-04-08T20:01:51.017,60249,60246,1
1045194,2019-04-09T12:35:18.963,60268,49388,1
1045195,2019-04-09T12:40:01.433,60268,49388,3
1045436,2019-04-10T06:37:13.107,10493,8262,3
1045437,2019-04-10T06:38:45.823,60182,47078,3
1045438,2019-04-10T06:39:51.320,60178,32481,3
1045505,2019-04-10T11:40:08.013,60295,60289,1
1045512,2019-04-10T12:58:58.510,60295,60289,3
1045635,2019-04-10T22:26:01.887,59878,52060,3
1045833,2019-04-11T14:43:30.830,60289,29693,1
1046090,2019-04-12T12:17:59.907,60330,54981,1
1046346,2019-04-13T09:29:01.227,49116,52060,1
1046368,2019-04-13T11:31:26.297,60349,244,1
1046402,2019-04-13T13:52:14.550,60353,45070,1
1046795,2019-04-15T06:16:30.390,60375,52060,1
1046802,2019-04-15T07:42:15.130,60374,60163,1
1046875,2019-04-15T15:47:46.237,60384,35705,1
1046876,2019-04-15T15:47:46.237,60384,47549,1
1046949,2019-04-15T21:00:17.163,60384,16152,1
1046995,2019-04-16T04:32:03.013,60384,16152,3
1047100,2019-04-16T20:22:02.560,60411,52060,1
1047143,2019-04-16T21:21:38.947,60400,17064,1
1047154,2019-04-16T22:53:34.387,60383,1452,1
1047215,2019-04-17T08:58:50.050,60414,52060,1
1047244,2019-04-17T10:45:07.977,60414,47078,1
1047413,2019-04-17T21:12:38.907,60426,17064,1
1047892,2019-04-20T00:19:15.117,60461,884,1
1047908,2019-04-20T02:51:46.450,60461,33079,1
1047996,2019-04-20T23:18:44.467,60461,33079,3
1047997,2019-04-20T23:18:44.467,60461,884,3
1048229,2019-04-22T15:40:30.350,54532,1743,1
1048382,2019-04-23T14:11:47.160,60496,244,1
1049544,2019-04-24T12:47:26.817,61508,2789,1
1049564,2019-04-24T13:22:40.600,61508,19233,1
1049637,2019-04-24T19:07:42.270,61515,60208,1
1049707,2019-04-25T09:18:00.113,61534,41477,1
1049708,2019-04-25T09:18:00.113,61534,30992,1
1049709,2019-04-25T09:18:00.113,61534,42993,1
1049712,2019-04-25T09:57:52.553,61534,4607,1
1049740,2019-04-25T13:00:46.480,36319,2843,1
1049774,2019-04-25T15:06:47.857,61542,1121,1
1049850,2019-04-25T21:18:56.127,61546,52060,1
1049870,2019-04-26T01:55:12.957,61542,1121,3
1049887,2019-04-26T07:30:15.967,61549,61539,1
1050386,2019-04-28T12:02:22.637,61605,1121,1
1050426,2019-04-28T18:26:04.987,61605,1121,3
1050762,2019-05-01T00:10:32.967,61664,52060,1
1050763,2019-05-01T00:11:22.760,61661,52060,1
1050768,2019-05-01T04:45:14.203,61652,54476,1
1051002,2019-05-03T10:13:26.750,61715,16220,1
1051003,2019-05-03T10:13:26.750,61715,1812,1
1051004,2019-05-03T10:13:26.750,61715,4954,1
1051015,2019-05-03T10:16:59.097,61715,61547,1
1051049,2019-05-03T12:39:56.903,61720,4543,1
1051137,2019-05-04T09:56:50.837,61715,244,1
1051270,2019-05-05T16:41:07.933,61746,32429,1
1051311,2019-05-06T00:35:01.150,61751,18770,1
1051338,2019-05-06T07:57:03.643,61741,14353,1
1051344,2019-05-06T08:58:49.617,61746,32429,3
1051345,2019-05-06T08:59:23.400,32429,61746,1
1051434,2019-05-07T02:05:04.620,61777,22908,1
1051435,2019-05-07T02:05:04.620,61777,58458,1
1051438,2019-05-07T06:03:45.423,60183,40540,1
1051518,2019-05-07T19:53:13.033,61779,52060,1
1051560,2019-05-08T06:43:21.640,59834,58138,1
1051586,2019-05-08T12:19:47.380,61798,52060,1
1051711,2019-05-09T11:32:14.847,61825,3139,1
1051712,2019-05-09T11:32:14.847,61825,35235,1
1051727,2019-05-09T12:58:21.137,61822,44161,1
1051751,2019-05-09T15:17:54.130,61829,21399,1
1051880,2019-05-10T13:35:56.273,61854,61846,1
1051927,2019-05-10T16:35:54.813,61860,6434,1
1052084,2019-05-11T19:09:08.107,61880,52060,1
1052122,2019-05-11T22:12:15.060,61846,61854,1
1052157,2019-05-12T02:47:13.640,61894,52060,1
1052224,2019-05-12T16:00:00.363,61905,41157,1
1052286,2019-05-12T21:53:10.183,61909,52060,1
1052289,2019-05-12T22:35:38.163,61914,60038,1
1052492,2019-05-14T10:23:19.053,61855,1195,1
1053654,2019-05-14T19:41:26.550,61954,244,1
1053790,2019-05-15T13:48:08.693,61979,7444,1
1054110,2019-05-16T20:41:25.190,61979,12518,1
1054121,2019-05-16T21:34:30.757,62024,10972,1
1054122,2019-05-16T21:35:50.150,62018,52060,1
1054229,2019-05-17T14:08:52.227,61860,6434,3
1054373,2019-05-18T13:06:12.260,61905,60360,1
1054498,2019-05-19T00:45:11.510,62058,55435,1
1054625,2019-05-19T11:24:40.350,62080,61906,1
1054705,2019-05-19T20:13:26.947,62058,1136,1
1055431,2019-05-20T03:21:14.360,52019,52587,1
1055549,2019-05-20T16:10:01.590,61909,52060,3
1055654,2019-05-21T00:41:10.773,62098,4685,1
1055760,2019-05-21T10:09:39.843,62097,52207,1
1055761,2019-05-21T10:15:18.827,62112,59590,1
1056312,2019-05-23T08:39:21.753,43491,49388,1
1056535,2019-05-23T20:37:32.037,62164,3934,1
1056657,2019-05-24T10:10:27.587,62181,52587,1
1056658,2019-05-24T10:11:25.543,62179,52060,1
1056665,2019-05-24T10:43:41.153,62182,42979,1
1056680,2019-05-24T12:07:47.570,62181,52587,3
1056946,2019-05-25T11:47:47.157,62179,52060,3
1057130,2019-05-25T23:26:39.840,62200,13900,1
1057131,2019-05-25T23:26:39.840,62200,5732,1
1057132,2019-05-25T23:26:39.840,62200,34225,1
1057147,2019-05-26T00:53:35.243,62210,52060,1
1057361,2019-05-26T21:57:15.230,61880,62018,3
1057362,2019-05-26T21:58:22.117,62210,52060,3
1057371,2019-05-26T22:01:13.880,62058,55435,3
1057372,2019-05-26T22:03:17.210,43491,49388,3
1057373,2019-05-26T22:03:57.270,52019,52587,3
1057542,2019-05-27T15:02:10.183,62187,60360,1
1057786,2019-05-28T09:38:34.727,62234,13234,1
1057900,2019-05-28T17:40:27.553,62250,52060,1
1057957,2019-05-28T21:21:15.843,62250,62210,1
1058030,2019-05-29T04:05:51.713,62261,52060,1
1058054,2019-05-29T07:05:30.530,62261,35823,1
1058090,2019-05-29T08:22:03.543,21811,45304,1
1058094,2019-05-29T09:10:33.087,35823,52060,1
1058100,2019-05-29T10:30:37.730,62260,56997,1
1058105,2019-05-29T10:57:43.183,62261,52060,3
1058106,2019-05-29T10:57:43.183,62261,35823,3
1058419,2019-05-30T08:10:21.467,62281,62234,1
1059270,2019-06-01T19:08:03.630,62329,38948,1
1060274,2019-06-03T09:05:24.500,62356,35823,1
1060321,2019-06-03T13:01:46.363,62356,35823,3
1060322,2019-06-03T13:06:08.027,62356,52060,1
1060359,2019-06-03T15:35:58.157,62363,23414,1
1060360,2019-06-03T15:35:58.157,62363,62273,1
1060397,2019-06-03T16:54:21.633,62333,52060,1
1060410,2019-06-03T18:57:02.223,62370,52060,1
1060808,2019-06-04T20:10:08.090,62377,52060,1
1061321,2019-06-06T08:35:06.480,62421,35823,1
1061331,2019-06-06T08:59:12.077,62385,52,1
1061471,2019-06-06T16:41:14.793,62428,16152,1
1061643,2019-06-07T08:28:54.497,62426,55993,1
1061644,2019-06-07T08:28:54.497,62426,56172,1
1061645,2019-06-07T08:28:54.497,62426,16410,1
1062125,2019-06-08T16:41:47.350,62457,62456,1
1062352,2019-06-09T13:27:28.813,62467,62327,1
1062417,2019-06-09T16:35:34.120,62327,62467,1
1062499,2019-06-09T19:29:31.163,62481,45655,1
1062500,2019-06-09T19:29:31.163,62481,33012,1
1062797,2019-06-10T17:34:04.103,62502,5968,1
1062869,2019-06-10T21:19:00.113,62502,58216,1
1063328,2019-06-12T08:32:04.213,62548,62389,1
1063765,2019-06-13T21:14:55.330,62582,52060,1
1063772,2019-06-13T22:56:46.323,62582,52060,3
1064356,2019-06-17T02:18:41.743,62631,62629,1
1064584,2019-06-18T02:21:36.703,62655,17509,1
1064764,2019-06-18T20:08:45.020,62678,990,1
1064825,2019-06-19T06:04:11.840,62678,990,3
1064845,2019-06-19T09:18:31.860,62686,35952,1
1064857,2019-06-19T11:29:37.920,62686,35952,3
1064948,2019-06-19T19:47:54.550,62701,44102,1
1065002,2019-06-20T00:03:15.107,62701,44102,3
1065460,2019-06-22T01:02:17.063,62755,4647,1
1065617,2019-06-22T21:43:06.793,62755,4647,3
1065618,2019-06-22T21:43:23.483,62655,17509,3
1065629,2019-06-22T22:03:25.030,62762,12974,1
1065885,2019-06-24T10:36:26.477,62771,52060,1
1065977,2019-06-24T18:19:16.717,62782,47078,1
1066027,2019-06-24T23:05:40.350,62782,52060,1
1066049,2019-06-25T01:47:44.927,62788,52060,1
1066056,2019-06-25T02:03:15.087,62788,11060,1
1066117,2019-06-25T11:07:25.843,62788,47078,1
1066160,2019-06-25T14:40:06.833,62798,60391,1
1066331,2019-06-26T15:32:35.227,62782,47078,3
1066332,2019-06-26T15:32:35.227,62782,52060,3
1066375,2019-06-26T19:00:24.553,62811,52587,1
1066460,2019-06-27T03:38:18.377,62811,52587,3
1066580,2019-06-27T20:37:16.560,62771,47078,1
1066581,2019-06-27T20:38:41.590,62788,52060,3
1066582,2019-06-27T20:38:41.590,62788,47078,3
1066661,2019-06-28T12:13:31.440,62846,6286,1
1066687,2019-06-28T13:15:22.120,62825,52060,1
1066753,2019-06-28T22:04:25.307,62846,42450,1
1067071,2019-07-02T09:03:09.820,62888,51188,1
1067181,2019-07-03T11:45:34.260,51537,692,1
1067275,2019-07-04T10:07:04.853,62920,52587,1
1067323,2019-07-04T12:44:05.447,62920,52587,3
1067701,2019-07-07T14:25:15.993,62970,11107,1
1068043,2019-07-09T21:13:20.707,63016,52587,1
1068068,2019-07-10T02:42:26.350,63016,52587,3
1068087,2019-07-10T09:39:23.910,63021,58635,1
1068088,2019-07-10T10:01:46.643,63022,26007,1
1068107,2019-07-10T12:14:27.967,63022,43113,1
1068121,2019-07-10T13:08:46.933,63023,2376,1
1068152,2019-07-10T14:24:18.017,63023,2376,3
1068177,2019-07-10T21:24:19.360,63024,43776,1
1068273,2019-07-11T17:01:47.190,63040,55485,1
1068278,2019-07-11T18:18:12.423,63051,17309,1
1068279,2019-07-11T18:18:12.423,63051,49214,1
1068329,2019-07-12T00:10:59.330,63056,52060,1
1068474,2019-07-13T06:41:09.043,63070,35823,1
1069768,2019-07-13T18:47:38.297,63080,2047,1
1070149,2019-07-15T10:40:38.933,63118,51188,1
1070170,2019-07-15T13:39:25.420,63120,1136,1
1070217,2019-07-15T16:46:35.320,63124,62970,1
1070671,2019-07-18T01:37:52.143,63170,44799,1
1071761,2019-07-19T07:19:54.397,63204,47549,1
1071793,2019-07-19T11:49:32.460,63204,38754,1
1071794,2019-07-19T11:55:12.690,63204,14162,1
1071795,2019-07-19T11:55:12.690,63204,56259,1
1071822,2019-07-19T12:45:01.813,63209,35823,1
1071924,2019-07-19T19:59:53.810,63056,52060,3
1071936,2019-07-19T21:09:50.447,63214,63039,1
1072020,2019-07-20T00:33:54.563,63222,52060,1
1072030,2019-07-20T01:55:14.953,63209,52060,1
1072092,2019-07-20T05:46:45.677,63214,63039,3
1072111,2019-07-20T08:19:21.130,62888,63118,1
1072184,2019-07-20T17:01:32.267,4285,38314,1
1072187,2019-07-20T17:19:26.787,42675,38314,1
1072323,2019-07-21T01:08:37.370,63216,9815,1
1072430,2019-07-21T13:27:41.643,244,562,1
1072536,2019-07-21T17:54:57.273,63251,56619,1
1073106,2019-07-23T09:19:05.277,63278,52587,1
1073126,2019-07-23T11:17:10.137,63278,52587,3
1073224,2019-07-23T15:54:28.207,63291,2388,1
1073240,2019-07-23T16:30:32.367,63291,35083,1
1073270,2019-07-23T17:52:55.007,63270,58482,1
1073302,2019-07-23T19:03:20.587,63287,8608,1
1073695,2019-07-25T09:35:29.627,63311,52060,1
1074044,2019-07-26T20:54:35.750,63331,52060,1
1074102,2019-07-27T02:26:35.023,63332,52060,1
1074168,2019-07-27T13:43:12.453,63332,35823,1
1074270,2019-07-27T21:43:02.940,63343,57753,1
1074281,2019-07-27T21:51:29.610,63343,47142,1
1074396,2019-07-28T11:10:56.170,63344,45865,1
1074636,2019-07-29T17:37:42.057,63362,52587,1
1074664,2019-07-29T19:32:27.030,63364,61988,1
1075500,2019-07-30T08:15:12.887,63373,52060,1
1075504,2019-07-30T10:02:40.907,63373,47078,1
1075525,2019-07-30T11:22:06.367,63373,47078,3
1075526,2019-07-30T11:22:06.367,63373,52060,3
1076470,2019-07-30T19:19:42.027,63382,8472,1
1077275,2019-07-31T03:50:25.367,63362,52587,3
1077469,2019-07-31T07:05:31.530,63389,52060,1
1077476,2019-07-31T07:08:13.320,63389,35823,1
1078381,2019-07-31T17:27:31.547,63397,54341,1
1078521,2019-07-31T18:49:53.360,63389,35823,3
1078522,2019-07-31T18:49:53.360,63389,52060,3
1078523,2019-07-31T18:51:49.470,63332,47078,1
1078524,2019-07-31T18:52:55.050,63331,47078,1
1078525,2019-07-31T18:52:55.050,63331,47078,3
1078526,2019-07-31T18:52:55.050,63331,52060,3
1078557,2019-07-31T18:55:08.990,63222,47078,1
1086493,2019-08-02T19:49:50.390,37399,9617,1
1087941,2019-08-03T13:51:34.690,63444,35823,1
1088388,2019-08-03T23:42:34.737,63456,63252,1
1088589,2019-08-04T19:24:28.250,63473,35823,1
1088676,2019-08-05T03:17:11.677,63473,35823,3
1088782,2019-08-05T11:45:40.840,63476,10595,1
